n,state
4914,4870.992343
4915,4870.992343
4916,4870.992343
4917,4870.992343
4918,4870.992343
4919,4870.992343
4920,4870.992343
4921,4870.992343
4922,4870.992343
4923,4870.992343
4924,4870.992343
4925,4870.992343
4926,4870.992343
4927,4870.992343
4928,4870.992343
4929,4870.992343
4930,4870.992343
4931,4870.992343
4932,4870.992343
4933,4870.992343
4934,4870.992343
4935,4870.992343
4936,4870.992343
4937,4870.992343
4938,4870.992343
4939,4870.992343
4940,4870.992343
4941,4870.992343
4942,4870.992343
4943,4870.992343
4944,4870.992343
4945,4870.992343
4946,4870.992343
4947,4870.992343
4948,4870.992343
4949,4870.992343
4950,4870.992343
4951,4870.992343
4952,4870.992343
4953,4870.992343
4954,4870.992343
4955,4870.992343
4956,4870.992343
4957,4870.992343
4958,4870.992343
4959,4870.992343
4960,4870.992343
4961,4870.992343
4962,4870.992343
4963,4870.992343
4964,4870.992343
4965,4870.992343
4966,4870.992343
4967,4870.992343
4968,4870.992343
4969,4870.992343
4970,4870.992343
4971,4870.992343
4972,4870.992343
4973,4870.992343
4974,4870.992343
4975,4870.992343
4976,4870.992343
4977,4870.992343
4978,4870.992343
4979,4870.992343
4980,4870.992343
4981,4870.992343
4982,4870.992343
4983,4870.992343
4984,4870.992343
4985,4870.992343
4986,4870.992343
4987,4870.992343
4988,4870.992343
4989,4870.992343
4990,4870.992343
4991,4870.992343
4992,4870.992343
4993,4870.992343
4994,4870.992343
4995,4870.992343
4996,4870.992343
4997,4870.992343
4998,4870.992343
4999,4870.992343
5000,4870.992343
5001,4870.992343
5002,4870.992343
5003,4870.992343
5004,4870.992343
5005,4870.992343
5006,4870.992343
5007,4870.992343
5008,4870.992343
5009,4870.992343
5010,4870.992343
5011,4870.992343
5012,4870.992343
5013,4870.992343
5014,4870.992343
5015,4870.992343
5016,4870.992343
5017,4870.992343
5018,4870.992343
5019,4870.992343
5020,4870.992343
5021,4870.992343
5022,4870.992343
5023,4870.992343
5024,4870.992343
5025,4870.992343
5026,4870.992343
5027,4870.992343
5028,4870.992343
5029,4870.992343
5030,4870.992343
5031,4870.992343
5032,4870.992343
5033,4870.992343
5034,4870.992343
5035,4870.992343
5036,4870.992343
5037,4870.992343
5038,4870.992343
5039,4870.992343
5040,4870.992343
5041,4870.992343
5042,4870.992343
5043,4870.992343
5044,4870.992343
5045,4870.992343
5046,4870.992343
5047,4870.992343
5048,4870.992343
5049,4870.992343
5050,4870.992343
5051,4870.992343
5052,4870.992343
5053,4870.992343
5054,4870.992343
5055,4870.992343
5056,4870.992343
5057,4870.992343
5058,4870.992343
5059,4870.992343
5060,4870.992343
5061,4870.992343
5062,4870.992343
5063,4870.992343
5064,4870.992343
5065,4870.992343
5066,4870.992343
5067,4870.992343
5068,4870.992343
5069,4870.992343
5070,4870.992343
5071,4870.992343
5072,4870.992343
5073,4870.992343
5074,4870.992343
5075,4870.992343
5076,4870.992343
5077,4870.992343
5078,4870.992343
5079,4870.992343
5080,4870.992343
5081,4870.992343
5082,4870.992343
5083,4870.992343
5084,4870.992343
5085,4870.992343
5086,4870.992343
5087,4870.992343
5088,4870.992343
5089,4870.992343
5090,4870.992343
5091,4870.992343
5092,4870.992343
5093,4870.992343
5094,4870.992343
5095,4870.992343
5096,4870.992343
5097,4870.992343
5098,4870.992343
5099,4870.992343
5100,4870.992343
5101,4870.992343
5102,4870.992343
5103,4870.992343
5104,4870.992343
5105,4870.992343
5106,4870.992343
5107,4870.992343
5108,4870.992343
5109,4870.992343
5110,4870.992343
5111,4870.992343
5112,4870.992343
5113,4870.992343
5114,4870.992343
5115,4870.992343
5116,4870.992343
5117,4870.992343
5118,4870.992343
5119,4870.992343
5120,4870.992343
5121,4870.992343
5122,4870.992343
5123,4870.992343
5124,4870.992343
5125,4870.992343
5126,4870.992343
5127,4870.992343
5128,4870.992343
5129,4870.992343
5130,4870.992343
5131,4870.992343
5132,4870.992343
5133,4870.992343
5134,4870.992343
5135,4870.992343
5136,4870.992343
5137,4870.992343
5138,4870.992343
5139,4870.992343
5140,4870.992343
5141,4870.992343
5142,4870.992343
5143,4870.992343
5144,4870.992343
5145,4870.992343
5146,4870.992343
5147,4870.992343
5148,4870.992343
5149,4870.992343
5150,4870.992343
5151,4870.992343
5152,4870.992343
5153,4870.992343
5154,4870.992343
5155,4870.992343
5156,4870.992343
5157,4870.992343
5158,4870.992343
5159,4870.992343
5160,4870.992343
5161,4870.992343
5162,4870.992343
5163,4870.992343
5164,4870.992343
5165,4870.992343
5166,4870.992343
5167,4870.992343
5168,4870.992343
5169,4870.992343
5170,4870.992343
5171,4870.992343
5172,4870.992343
5173,4870.992343
5174,4870.992343
5175,4870.992343
5176,4870.992343
5177,4870.992343
5178,4870.992343
5179,4870.992343
5180,4870.992343
5181,4870.992343
5182,4870.992343
5183,4870.992343
5184,4870.992343
5185,4870.992343
5186,4870.992343
5187,4870.992343
5188,4870.992343
5189,4870.992343
5190,4870.992343
5191,4870.992343
5192,4870.992343
5193,4870.992343
5194,4870.992343
5195,4870.992343
5196,4870.992343
5197,4870.992343
5198,4870.992343
5199,4870.992343
5200,4870.992343
5201,4870.992343
5202,4870.992343
5203,4870.992343
5204,4870.992343
5205,4870.992343
5206,4870.992343
5207,4870.992343
5208,4870.992343
5209,4870.992343
5210,4870.992343
5211,4870.992343
5212,4870.992343
5213,4870.992343
5214,4870.992343
5215,4870.992343
5216,4870.992343
5217,4870.992343
5218,4870.992343
5219,4870.992343
5220,4870.992343
5221,4870.992343
5222,4870.992343
5223,4870.992343
5224,4870.992343
5225,4870.992343
5226,4870.992343
5227,4870.992343
5228,4870.992343
5229,4870.992343
5230,4870.992343
5231,4870.992343
5232,4870.992343
5233,4870.992343
5234,4870.992343
5235,4870.992343
5236,4870.992343
5237,4870.992343
5238,4870.992343
5239,4870.992343
5240,4870.992343
5241,4870.992343
5242,4870.992343
5243,4870.992343
5244,4870.992343
5245,4870.992343
5246,4870.992343
5247,4870.992343
5248,4870.992343
5249,4870.992343
5250,4870.992343
5251,4870.992343
5252,4870.992343
5253,4870.992343
5254,4870.992343
5255,4870.992343
5256,4870.992343
5257,4870.992343
5258,4870.992343
5259,4870.992343
5260,4870.992343
5261,4870.992343
5262,4870.992343
5263,4870.992343
5264,4870.992343
5265,4870.992343
5266,4870.992343
5267,4870.992343
5268,4870.992343
5269,4870.992343
5270,4870.992343
5271,4870.992343
5272,4870.992343
5273,4870.992343
5274,4870.992343
5275,4870.992343
5276,4870.992343
5277,4870.992343
5278,4870.992343
5279,4870.992343
5280,4870.992343
5281,4870.992343
5282,4870.992343
5283,4870.992343
5284,4870.992343
5285,4870.992343
5286,4870.992343
5287,4870.992343
5288,4870.992343
5289,4870.992343
5290,4870.992343
5291,4870.992343
5292,4870.992343
5293,4870.992343
5294,4870.992343
5295,4870.992343
5296,4870.992343
5297,4870.992343
5298,4870.992343
5299,4870.992343
5300,4870.992343
5301,4870.992343
5302,4870.992343
5303,4870.992343
5304,4870.992343
5305,4870.992343
5306,4870.992343
5307,4870.992343
5308,4870.992343
5309,4870.992343
5310,4870.992343
5311,4870.992343
5312,4870.992343
5313,4870.992343
5314,4870.992343
5315,4870.992343
5316,4870.992343
5317,4870.992343
5318,4870.992343
5319,4870.992343
5320,4870.992343
5321,4870.992343
5322,4870.992343
5323,4870.992343
5324,4870.992343
5325,4870.992343
5326,4870.992343
5327,4870.992343
5328,4870.992343
5329,4870.992343
5330,4870.992343
5331,4870.992343
5332,4870.992343
5333,4870.992343
5334,4870.992343
5335,4870.992343
5336,4870.992343
5337,4870.992343
5338,4870.992343
5339,4870.992343
5340,4870.992343
5341,4870.992343
5342,4870.992343
5343,4870.992343
5344,4870.992343
5345,4870.992343
5346,4870.992343
5347,4870.992343
5348,4870.992343
5349,4870.992343
5350,4870.992343
5351,4870.992343
5352,4870.992343
5353,4870.992343
5354,4870.992343
5355,4870.992343
5356,4870.992343
5357,4870.992343
5358,4870.992343
5359,4870.992343
5360,4870.992343
5361,4870.992343
5362,4870.992343
5363,4870.992343
5364,4870.992343
5365,4870.992343
5366,4870.992343
5367,4870.992343
5368,4870.992343
5369,4870.992343
5370,4870.992343
5371,4870.992343
5372,4870.992343
5373,4870.992343
5374,4870.992343
5375,4870.992343
5376,4870.992343
5377,4870.992343
5378,4870.992343
5379,4870.992343
5380,4870.992343
5381,4870.992343
5382,4870.992343
5383,4870.992343
5384,4870.992343
5385,4870.992343
5386,4870.992343
5387,4870.992343
5388,4870.992343
5389,4870.992343
5390,4870.992343
5391,4870.992343
5392,4870.992343
5393,4870.992343
5394,4870.992343
5395,4870.992343
5396,4870.992343
5397,4870.992343
5398,4870.992343
5399,4870.992343
5400,4870.992343
5401,4870.992343
5402,4870.992343
5403,4870.992343
5404,4870.992343
5405,4870.992343
5406,4870.992343
5407,4870.992343
5408,4870.992343
5409,4870.992343
5410,4870.992343
5411,4870.992343
5412,4870.992343
5413,4870.992343
5414,4870.992343
5415,4870.992343
5416,4870.992343
5417,4870.992343
5418,4870.992343
5419,4870.992343
5420,4870.992343
5421,4870.992343
5422,4870.992343
5423,4870.992343
5424,4870.992343
5425,4870.992343
5426,4870.992343
5427,4870.992343
5428,4870.992343
5429,4870.992343
5430,4870.992343
5431,4870.992343
5432,4870.992343
5433,4870.992343
5434,4870.992343
5435,4870.992343
5436,4870.992343
5437,4870.992343
5438,4870.992343
5439,4870.992343
5440,4870.992343
5441,4870.992343
5442,4870.992343
5443,4870.992343
5444,4870.992343
5445,4870.992343
5446,4870.992343
5447,4870.992343
5448,4870.992343
5449,4870.992343
5450,4870.992343
5451,4870.992343
5452,4870.992343
5453,4870.992343
5454,4870.992343
5455,4870.992343
5456,4870.992343
5457,4870.992343
5458,4870.992343
5459,4870.992343
5460,4870.992343
5461,4870.992343
5462,4870.992343
5463,4870.992343
5464,4870.992343
5465,4870.992343
5466,4870.992343
5467,4870.992343
5468,4870.992343
5469,4870.992343
5470,4870.992343
5471,4870.992343
5472,4870.992343
5473,4870.992343
5474,4870.992343
5475,4870.992343
5476,4870.992343
5477,4870.992343
5478,4870.992343
5479,4870.992343
5480,4870.992343
5481,4870.992343
5482,4870.992343
5483,4870.992343
5484,4870.992343
5485,4870.992343
5486,4870.992343
5487,4870.992343
5488,4870.992343
5489,4870.992343
5490,4870.992343
5491,4870.992343
5492,4870.992343
5493,4870.992343
5494,4870.992343
5495,4870.992343
5496,4870.992343
5497,4870.992343
5498,4870.992343
5499,4870.992343
5500,4870.992343
5501,4870.992343
5502,4870.992343
5503,4870.992343
5504,4870.992343
5505,4870.992343
5506,4870.992343
5507,4870.992343
5508,4870.992343
5509,4870.992343
5510,4870.992343
5511,4870.992343
5512,4870.992343
5513,4870.992343
5514,4870.992343
5515,4870.992343
5516,4870.992343
5517,4870.992343
5518,4870.992343
5519,4870.992343
5520,4870.992343
5521,4870.992343
5522,4870.992343
5523,4870.992343
5524,4870.992343
5525,4870.992343
5526,4870.992343
5527,4870.992343
5528,4870.992343
5529,4870.992343
5530,4870.992343
5531,4870.992343
5532,4870.992343
5533,4870.992343
5534,4870.992343
5535,4870.992343
5536,4870.992343
5537,4870.992343
5538,4870.992343
5539,4870.992343
5540,4870.992343
5541,4870.992343
5542,4870.992343
5543,4870.992343
5544,4870.992343
5545,4870.992343
5546,4870.992343
5547,4870.992343
5548,4870.992343
5549,4870.992343
5550,4870.992343
5551,4870.992343
5552,4870.992343
5553,4870.992343
5554,4870.992343
5555,4870.992343
5556,4870.992343
5557,4870.992343
5558,4870.992343
5559,4870.992343
5560,4870.992343
5561,4870.992343
5562,4870.992343
5563,4870.992343
5564,4870.992343
5565,4870.992343
5566,4870.992343
5567,4870.992343
5568,4870.992343
5569,4870.992343
5570,4870.992343
5571,4870.992343
5572,4870.992343
5573,4870.992343
5574,4870.992343
5575,4870.992343
5576,4870.992343
5577,4870.992343
5578,4870.992343
5579,4870.992343
5580,4870.992343
5581,4870.992343
5582,4870.992343
5583,4870.992343
5584,4870.992343
5585,4870.992343
5586,4870.992343
5587,4870.992343
5588,4870.992343
5589,4870.992343
5590,4870.992343
5591,4870.992343
5592,4870.992343
5593,4870.992343
5594,4870.992343
5595,4870.992343
5596,4870.992343
5597,4870.992343
5598,4870.992343
5599,4870.992343
5600,4870.992343
5601,4870.992343
5602,4870.992343
5603,4870.992343
5604,4870.992343
5605,4870.992343
5606,4870.992343
5607,4870.992343
5608,4870.992343
5609,4870.992343
5610,4870.992343
5611,4870.992343
5612,4870.992343
5613,4870.992343
5614,4870.992343
5615,4870.992343
5616,4870.992343
5617,4870.992343
5618,4870.992343
5619,4870.992343
5620,4870.992343
5621,4870.992343
5622,4870.992343
5623,4870.992343
5624,4870.992343
5625,4870.992343
5626,4870.992343
5627,4870.992343
5628,4870.992343
5629,4870.992343
5630,4870.992343
5631,4870.992343
5632,4870.992343
5633,4870.992343
5634,4870.992343
5635,4870.992343
5636,4870.992343
5637,4870.992343
5638,4870.992343
5639,4870.992343
5640,4870.992343
5641,4870.992343
5642,4870.992343
5643,4870.992343
5644,4870.992343
5645,4870.992343
5646,4870.992343
5647,4870.992343
5648,4870.992343
5649,4870.992343
5650,4870.992343
5651,4870.992343
5652,4870.992343
5653,4870.992343
5654,4870.992343
5655,4870.992343
5656,4870.992343
5657,4870.992343
5658,4870.992343
5659,4870.992343
5660,4870.992343
5661,4870.992343
5662,4870.992343
5663,4870.992343
5664,4870.992343
5665,4870.992343
5666,4870.992343
5667,4870.992343
5668,4870.992343
5669,4870.992343
5670,4870.992343
5671,4870.992343
5672,4870.992343
5673,4870.992343
5674,4870.992343
5675,4870.992343
5676,4870.992343
5677,4870.992343
5678,4870.992343
5679,4870.992343
5680,4870.992343
5681,4870.992343
5682,4870.992343
5683,4870.992343
5684,4870.992343
5685,4870.992343
5686,4870.992343
5687,4870.992343
5688,4870.992343
5689,4870.992343
5690,4870.992343
5691,4870.992343
5692,4870.992343
5693,4870.992343
5694,4870.992343
5695,4870.992343
5696,4870.992343
5697,4870.992343
5698,4870.992343
5699,4870.992343
5700,4870.992343
5701,4870.992343
5702,4870.992343
5703,4870.992343
5704,4870.992343
5705,4870.992343
5706,4870.992343
5707,4870.992343
5708,4870.992343
5709,4870.992343
5710,4870.992343
5711,4870.992343
5712,4870.992343
5713,4870.992343
5714,4870.992343
5715,4870.992343
5716,4870.992343
5717,4870.992343
5718,4870.992343
5719,4870.992343
5720,4870.992343
5721,4870.992343
5722,4870.992343
5723,4870.992343
5724,4870.992343
5725,4870.992343
5726,4870.992343
5727,4870.992343
5728,4870.992343
5729,4870.992343
5730,4870.992343
5731,4870.992343
5732,4870.992343
5733,4870.992343
5734,4870.992343
5735,4870.992343
5736,4870.992343
5737,4870.992343
5738,4870.992343
5739,4870.992343
5740,4870.992343
5741,4870.992343
5742,4870.992343
5743,4870.992343
5744,4870.992343
5745,4870.992343
5746,4870.992343
5747,4870.992343
5748,4870.992343
5749,4870.992343
5750,4870.992343
5751,4870.992343
5752,4870.992343
5753,4870.992343
5754,4870.992343
5755,4870.992343
5756,4870.992343
5757,4870.992343
5758,4870.992343
5759,4870.992343
5760,4870.992343
5761,4870.992343
5762,4870.992343
5763,4870.992343
5764,4870.992343
5765,4870.992343
5766,4870.992343
5767,4870.992343
5768,4870.992343
5769,4870.992343
5770,4870.992343
5771,4870.992343
5772,4870.992343
5773,4870.992343
5774,4870.992343
5775,4870.992343
5776,4870.992343
5777,4870.992343
5778,4870.992343
5779,4870.992343
5780,4870.992343
5781,4870.992343
5782,4870.992343
5783,4870.992343
5784,4870.992343
5785,4870.992343
5786,4870.992343
5787,4870.992343
5788,4870.992343
5789,4870.992343
5790,4870.992343
5791,4870.992343
5792,4870.992343
5793,4870.992343
5794,4870.992343
5795,4870.992343
5796,4870.992343
5797,4870.992343
5798,4870.992343
5799,4870.992343
5800,4870.992343
5801,4870.992343
5802,4870.992343
5803,4870.992343
5804,4870.992343
5805,4870.992343
5806,4870.992343
5807,4870.992343
5808,4870.992343
5809,4870.992343
5810,4870.992343
5811,4870.992343
5812,4870.992343
5813,4870.992343
5814,4870.992343
5815,4870.992343
5816,4870.992343
5817,4870.992343
5818,4870.992343
5819,4870.992343
5820,4870.992343
5821,4870.992343
5822,4870.992343
5823,4870.992343
5824,4870.992343
5825,4870.992343
5826,4870.992343
5827,4870.992343
5828,4870.992343
5829,4870.992343
5830,4870.992343
5831,4870.992343
5832,4870.992343
5833,4870.992343
5834,4870.992343
5835,4870.992343
5836,4870.992343
5837,4870.992343
5838,4870.992343
5839,4870.992343
5840,4870.992343
5841,4870.992343
5842,4870.992343
5843,4870.992343
5844,4870.992343
5845,4870.992343
5846,4870.992343
5847,4870.992343
5848,4870.992343
5849,4870.992343
5850,4870.992343
5851,4870.992343
5852,4870.992343
5853,4870.992343
5854,4870.992343
5855,4870.992343
5856,4870.992343
5857,4870.992343
5858,4870.992343
5859,4870.992343
5860,4870.992343
5861,4870.992343
5862,4870.992343
5863,4870.992343
5864,4870.992343
5865,4870.992343
5866,4870.992343
5867,4870.992343
5868,4870.992343
5869,4870.992343
5870,4870.992343
5871,4870.992343
5872,4870.992343
5873,4870.992343
5874,4870.992343
5875,4870.992343
5876,4870.992343
5877,4870.992343
5878,4870.992343
5879,4870.992343
5880,4870.992343
5881,4870.992343
5882,4870.992343
5883,4870.992343
5884,4870.992343
5885,4870.992343
5886,4870.992343
5887,4870.992343
5888,4870.992343
5889,4870.992343
5890,4870.992343
5891,4870.992343
5892,4870.992343
5893,4870.992343
5894,4870.992343
5895,4870.992343
5896,4870.992343
5897,4870.992343
5898,4870.992343
5899,4870.992343
5900,4870.992343
5901,4870.992343
5902,4870.992343
5903,4870.992343
5904,4870.992343
5905,4870.992343
5906,4870.992343
5907,4870.992343
5908,4870.992343
5909,4870.992343
5910,4870.992343
5911,4870.992343
5912,4870.992343
5913,4870.992343
5914,4870.992343
5915,4870.992343
5916,4870.992343
5917,4870.992343
5918,4870.992343
5919,4870.992343
5920,4870.992343
5921,4870.992343
5922,4870.992343
5923,4870.992343
5924,4870.992343
5925,4870.992343
5926,4870.992343
5927,4870.992343
5928,4870.992343
5929,4870.992343
5930,4870.992343
5931,4870.992343
5932,4870.992343
5933,4870.992343
5934,4870.992343
5935,4870.992343
5936,4870.992343
5937,4870.992343
5938,4870.992343
5939,4870.992343
5940,4870.992343
5941,4870.992343
5942,4870.992343
5943,4870.992343
5944,4870.992343
5945,4870.992343
5946,4870.992343
5947,4870.992343
5948,4870.992343
5949,4870.992343
5950,4870.992343
5951,4870.992343
5952,4870.992343
5953,4870.992343
5954,4870.992343
5955,4870.992343
5956,4870.992343
5957,4870.992343
5958,4870.992343
5959,4870.992343
5960,4870.992343
5961,4870.992343
5962,4870.992343
5963,4870.992343
5964,4870.992343
5965,4870.992343
5966,4870.992343
5967,4870.992343
5968,4870.992343
5969,4870.992343
5970,4870.992343
5971,4870.992343
5972,4870.992343
5973,4870.992343
5974,4870.992343
5975,4870.992343
5976,4870.992343
5977,4870.992343
5978,4870.992343
5979,4870.992343
5980,4870.992343
5981,4870.992343
5982,4870.992343
5983,4870.992343
5984,4870.992343
5985,4870.992343
5986,4870.992343
5987,4870.992343
5988,4870.992343
5989,4870.992343
5990,4870.992343
5991,4870.992343
5992,4870.992343
5993,4870.992343
5994,4870.992343
5995,4870.992343
5996,4870.992343
5997,4870.992343
5998,4870.992343
5999,4870.992343
6000,4870.992343
6001,4870.992343
6002,4870.992343
6003,4870.992343
6004,4870.992343
6005,4870.992343
6006,4870.992343
6007,4870.992343
6008,4870.992343
6009,4870.992343
6010,4870.992343
6011,4870.992343
6012,4870.992343
6013,4870.992343
6014,4870.992343
6015,4870.992343
6016,4870.992343
6017,4870.992343
6018,4870.992343
6019,4870.992343
6020,4870.992343
6021,4870.992343
6022,4870.992343
6023,4870.992343
6024,4870.992343
6025,4870.992343
6026,4870.992343
6027,4870.992343
6028,4870.992343
6029,4870.992343
6030,4870.992343
6031,4870.992343
6032,4870.992343
6033,4870.992343
6034,4870.992343
6035,4870.992343
6036,4870.992343
6037,4870.992343
6038,4870.992343
6039,4870.992343
6040,4870.992343
6041,4870.992343
6042,4870.992343
6043,4870.992343
6044,4870.992343
6045,4870.992343
6046,4870.992343
6047,4870.992343
6048,4870.992343
6049,4870.992343
6050,4870.992343
6051,4870.992343
6052,4870.992343
6053,4870.992343
6054,4870.992343
6055,4870.992343
6056,4870.992343
6057,4870.992343
6058,4870.992343
6059,4870.992343
6060,4870.992343
6061,4870.992343
6062,4870.992343
6063,4870.992343
6064,4870.992343
6065,4870.992343
6066,4870.992343
6067,4870.992343
6068,4870.992343
6069,4870.992343
6070,4870.992343
6071,4870.992343
6072,4870.992343
6073,4870.992343
6074,4870.992343
6075,4870.992343
6076,4870.992343
6077,4870.992343
6078,4870.992343
6079,4870.992343
6080,4870.992343
6081,4870.992343
6082,4870.992343
6083,4870.992343
6084,4870.992343
6085,4870.992343
6086,4870.992343
6087,4870.992343
6088,4870.992343
6089,4870.992343
6090,4870.992343
6091,4870.992343
6092,4870.992343
6093,4870.992343
6094,4870.992343
6095,4870.992343
6096,4870.992343
6097,4870.992343
6098,4870.992343
6099,4870.992343
6100,4870.992343
6101,4870.992343
6102,4870.992343
6103,4870.992343
6104,4870.992343
6105,4870.992343
6106,4870.992343
6107,4870.992343
6108,4870.992343
6109,4870.992343
6110,4870.992343
6111,4870.992343
6112,4870.992343
6113,4870.992343
6114,4870.992343
6115,4870.992343
6116,4870.992343
6117,4870.992343
6118,4870.992343
6119,4870.992343
6120,4870.992343
6121,4870.992343
6122,4870.992343
6123,4870.992343
6124,4870.992343
6125,4870.992343
6126,4870.992343
6127,4870.992343
6128,4870.992343
6129,4870.992343
6130,4870.992343
6131,4870.992343
6132,4870.992343
6133,4870.992343
6134,4870.992343
6135,4870.992343
6136,4870.992343
6137,4870.992343
6138,4870.992343
6139,4870.992343
6140,4870.992343
6141,4870.992343
6142,4870.992343
6143,4870.992343
6144,4870.992343
6145,4870.992343
6146,4870.992343
6147,4870.992343
6148,4870.992343
6149,4870.992343
6150,4870.992343
6151,4870.992343
6152,4870.992343
6153,4870.992343
6154,4870.992343
6155,4870.992343
6156,4870.992343
6157,4870.992343
6158,4870.992343
6159,4870.992343
6160,4870.992343
6161,4870.992343
6162,4870.992343
6163,4870.992343
6164,4870.992343
6165,4870.992343
6166,4870.992343
6167,4870.992343
6168,4870.992343
6169,4870.992343
6170,4870.992343
6171,4870.992343
6172,4870.992343
6173,4870.992343
6174,4870.992343
6175,4870.992343
6176,4870.992343
6177,4870.992343
6178,4870.992343
6179,4870.992343
6180,4870.992343
6181,4870.992343
6182,4870.992343
6183,4870.992343
6184,4870.992343
6185,4870.992343
6186,4870.992343
6187,4870.992343
6188,4870.992343
6189,4870.992343
6190,4870.992343
6191,4870.992343
6192,4870.992343
6193,4870.992343
6194,4870.992343
6195,4870.992343
6196,4870.992343
6197,4870.992343
6198,4870.992343
6199,4870.992343
6200,4870.992343
6201,4870.992343
6202,4870.992343
6203,4870.992343
6204,4870.992343
6205,4870.992343
6206,4870.992343
6207,4870.992343
6208,4870.992343
6209,4870.992343
6210,4870.992343
6211,4870.992343
6212,4870.992343
6213,4870.992343
6214,4870.992343
6215,4870.992343
6216,4870.992343
6217,4870.992343
6218,4870.992343
6219,4870.992343
6220,4870.992343
6221,4870.992343
6222,4870.992343
6223,4870.992343
6224,4870.992343
6225,4870.992343
6226,4870.992343
6227,4870.992343
6228,4870.992343
6229,4870.992343
6230,4870.992343
6231,4870.992343
6232,4870.992343
6233,4870.992343
6234,4870.992343
6235,4870.992343
6236,4870.992343
6237,4870.992343
6238,4870.992343
6239,4870.992343
6240,4870.992343
6241,4870.992343
6242,4870.992343
6243,4870.992343
6244,4870.992343
6245,4870.992343
6246,4870.992343
6247,4870.992343
6248,4870.992343
6249,4870.992343
6250,4870.992343
6251,4870.992343
6252,4870.992343
6253,4870.992343
6254,4870.992343
6255,4870.992343
6256,4870.992343
6257,4870.992343
6258,4870.992343
6259,4870.992343
6260,4870.992343
6261,4870.992343
6262,4870.992343
6263,4870.992343
6264,4870.992343
6265,4870.992343
6266,4870.992343
6267,4870.992343
6268,4870.992343
6269,4870.992343
6270,4870.992343
6271,4870.992343
6272,4870.992343
6273,4870.992343
6274,4870.992343
6275,4870.992343
6276,4870.992343
6277,4870.992343
6278,4870.992343
6279,4870.992343
6280,4870.992343
6281,4870.992343
6282,4870.992343
6283,4870.992343
6284,4870.992343
6285,4870.992343
6286,4870.992343
6287,4870.992343
6288,4870.992343
6289,4870.992343
6290,4870.992343
6291,4870.992343
6292,4870.992343
6293,4870.992343
6294,4870.992343
6295,4870.992343
6296,4870.992343
6297,4870.992343
6298,4870.992343
6299,4870.992343
6300,4870.992343
6301,4870.992343
6302,4870.992343
6303,4870.992343
6304,4870.992343
6305,4870.992343
6306,4870.992343
6307,4870.992343
6308,4870.992343
6309,4870.992343
6310,4870.992343
6311,4870.992343
6312,4870.992343
6313,4870.992343
6314,4870.992343
6315,4870.992343
6316,4870.992343
6317,4870.992343
6318,4870.992343
6319,4870.992343
6320,4870.992343
6321,4870.992343
6322,4870.992343
6323,4870.992343
6324,4870.992343
6325,4870.992343
6326,4870.992343
6327,4870.992343
6328,4870.992343
6329,4870.992343
6330,4870.992343
6331,4870.992343
6332,4870.992343
6333,4870.992343
6334,4870.992343
6335,4870.992343
6336,4870.992343
6337,4870.992343
6338,4870.992343
6339,4870.992343
6340,4870.992343
6341,4870.992343
6342,4870.992343
6343,4870.992343
6344,4870.992343
6345,4870.992343
6346,4870.992343
6347,4870.992343
6348,4870.992343
6349,4870.992343
6350,4870.992343
6351,4870.992343
6352,4870.992343
6353,4870.992343
6354,4870.992343
6355,4870.992343
6356,4870.992343
6357,4870.992343
6358,4870.992343
6359,4870.992343
6360,4870.992343
6361,4870.992343
6362,4870.992343
6363,4870.992343
6364,4870.992343
6365,4870.992343
6366,4870.992343
6367,4870.992343
6368,4870.992343
6369,4870.992343
6370,4870.992343
6371,4870.992343
6372,4870.992343
6373,4870.992343
6374,4870.992343
6375,4870.992343
6376,4870.992343
6377,4870.992343
6378,4870.992343
6379,4870.992343
6380,4870.992343
6381,4870.992343
6382,4870.992343
6383,4870.992343
6384,4870.992343
6385,4870.992343
6386,4870.992343
6387,4870.992343
6388,4870.992343
6389,4870.992343
6390,4870.992343
6391,4870.992343
6392,4870.992343
6393,4870.992343
6394,4870.992343
6395,4870.992343
6396,4870.992343
6397,4870.992343
6398,4870.992343
6399,4870.992343
6400,4870.992343
6401,4870.992343
6402,4870.992343
6403,4870.992343
6404,4870.992343
6405,4870.992343
6406,4870.992343
6407,4870.992343
6408,4870.992343
6409,4870.992343
6410,4870.992343
6411,4870.992343
6412,4870.992343
6413,4870.992343
6414,4870.992343
6415,4870.992343
6416,4870.992343
6417,4870.992343
6418,4870.992343
6419,4870.992343
6420,4870.992343
6421,4870.992343
6422,4870.992343
6423,4870.992343
6424,4870.992343
6425,4870.992343
6426,4870.992343
6427,4870.992343
6428,4870.992343
6429,4870.992343
6430,4870.992343
6431,4870.992343
6432,4870.992343
6433,4870.992343
6434,4870.992343
6435,4870.992343
6436,4870.992343
6437,4870.992343
6438,4870.992343
6439,4870.992343
6440,4870.992343
6441,4870.992343
6442,4870.992343
6443,4870.992343
6444,4870.992343
6445,4870.992343
6446,4870.992343
6447,4870.992343
6448,4870.992343
6449,4870.992343
6450,4870.992343
6451,4870.992343
6452,4870.992343
6453,4870.992343
6454,4870.992343
6455,4870.992343
6456,4870.992343
6457,4870.992343
6458,4870.992343
6459,4870.992343
6460,4870.992343
6461,5792.618751
6462,5792.618751
6463,5792.618751
6464,5792.618751
6465,5792.618751
6466,5792.618751
6467,5792.618751
6468,5792.618751
